Request Number,Status Code,Response Time (ms)
876,200,118.45400000000001
877,200,117.98100000000001
878,200,118.258
879,200,118.218
880,200,117.721
881,200,119.185
882,200,118.632
883,200,118.354
884,200,118.20700000000001
885,200,118.623
886,200,118.59400000000001
887,200,120.567
888,200,121.7
889,200,119.98
890,200,120.393
891,200,118.88
892,200,118.199
893,200,117.967
894,200,118.051
895,200,118.41
896,200,117.64
897,200,116.923
898,200,118.885
899,200,117.248
900,200,117.507
901,200,118.53099999999999
902,200,232.246
903,200,231.374
904,200,230.863
905,200,230.602
906,200,231.595
907,200,230.849
908,200,231.94500000000002
909,200,231.817
910,200,230.828
911,200,230.285
912,200,231.732
913,200,231.61499999999998
914,200,230.911
915,200,230.103
916,200,230.563
917,200,230.783
918,200,230.10500000000002
919,200,230.01
920,200,229.941
921,200,229.25400000000002
922,200,228.08800000000002
923,200,229.133
924,200,228.382
925,200,229.926
926,200,230.38400000000001
927,200,231.30999999999997
928,200,231.618
929,200,231.39100000000002
930,200,231.22500000000002
931,200,231.11
932,200,228.935
933,200,230.697
934,200,229.577
935,200,229.69500000000002
936,200,229.21
937,200,228.412
938,200,229.172
939,200,231.534
940,200,230.69799999999998
941,200,231.8
942,200,230.069
943,200,229.94500000000002
944,200,229.269
945,200,228.447
946,200,229.006
947,200,230.462
948,200,230.08700000000002
949,200,229.41400000000002
950,200,229.118
951,200,229.43800000000002
952,200,229.89200000000002
953,200,229.23399999999998
954,200,229.804
955,200,230.652
956,200,120.475
957,200,118.374
958,200,119.645
959,200,118.828
960,200,118.87599999999999
961,200,118.81400000000001
962,200,120.345
963,200,119.76100000000001
964,200,120.781
965,200,122.21700000000001
966,200,120.30499999999999
967,200,120.852
968,200,121.07600000000001
969,200,121.527
970,200,121.127
971,200,120.607
972,200,121.544
973,200,119.533
974,200,126.247
975,200,119.144
976,200,120.93900000000001
977,200,123.167
978,200,123.78699999999999
979,200,119.899
980,200,118.672
981,200,116.988
982,200,117.19
983,200,117.498
984,200,118.063
985,200,118.291
986,200,242.99200000000002
987,200,243.00900000000001
988,200,246.138
989,200,244.429
990,200,244.919
991,200,244.407
992,200,242.718
993,200,242.331
994,200,241.554
995,200,244.39
996,200,247.68599999999998
997,200,244.831
998,200,243.837
999,200,244.46499999999997
1000,200,243.66899999999998
